base_lt25,tier1,tier2,tier3,full,score,annual_turnover,avg_stock_weight,trade_ratio,net_final_capital,net_total_return,net_cagr,net_mdd,net_sharpe,net_sortino,net_calmar
0.8,0.8,0.84,0.96,0.98,-0.11477202995322489,7.023270777479893,0.6979803395889187,0.10604706583258862,626385317.144263,5.26385317144263,0.1476686679224144,-0.31239906618338176,1.1548523864751015,1.5384670703728167,0.47269241142907653
0.8,0.8,0.86,0.92,1.0,-0.11521410205681493,7.098337801608579,0.6976884122728626,0.10604706583258862,629525640.6292285,5.2952564062922844,0.1480995849772091,-0.3067025279304374,1.1585771985524063,1.5450067872166047,0.48287696217097786
0.8,0.8,0.86,0.98,0.98,-0.11534247021653127,7.017265415549598,0.6998331843908252,0.09264224009532321,629748809.8929213,5.297488098929214,0.14813013267783948,-0.3146317083817364,1.1544180726801567,1.5364409740524791,0.47080484493990077
0.8,0.82,0.84,0.92,0.98,-0.11553130704576176,7.059302949061662,0.6978909740840035,0.10604706583258862,627199180.351021,5.27199180351021,0.14778053820878845,-0.3098070605359048,1.1556470143140296,1.5407071195078164,0.4770082965609545
0.8,0.8,0.88,0.94,0.98,-0.11558322355775985,7.023270777479893,0.6975811736669645,0.1063449508489723,622104698.0799631,5.221046980799631,0.14707804927201074,-0.3106634128137784,1.1517036938904675,1.5354909880266792,0.4734321558495658
0.82,0.78,0.82,0.96,0.98,-0.11574800396478768,7.068310991957104,0.6994816800714924,0.10247244563598451,626479177.4835817,5.264791774835817,0.14768157643438418,-0.3103922939981333,1.1575445078248783,1.5458007546974155,0.4757900865775757
0.8,0.8,0.9,0.94,0.98,-0.1157847080700638,7.035281501340482,0.6977062853738458,0.1063449508489723,623081011.1568693,5.230810111568693,0.14721308627598018,-0.31011056523236535,1.1522970160168924,1.5365288501359666,0.4747116118590595
0.8,0.82,0.86,0.94,0.98,-0.11604740437227656,7.053297587131366,0.69974381888591,0.10604706583258862,630580441.2043742,5.3058044120437415,0.1482438793506491,-0.3120451624803996,1.1553239006676028,1.5389548176372803,0.4750718715594916
0.82,0.78,0.88,0.94,0.98,-0.11610546964957946,7.068310991957104,0.6999761691986893,0.10277033065236818,623479626.6287682,5.234796266287682,0.14726816380774066,-0.3084678491190459,1.154616540077199,1.5433737120905382,0.47741819521329104
0.82,0.78,0.84,0.92,1.0,-0.11615094117041219,7.143378016085791,0.6991897527554365,0.10247244563598451,629624168.4702725,5.296241684702726,0.14811307283162556,-0.3046771087634904,1.1613193428152786,1.5524873498961245,0.4861312798743941
0.82,0.78,0.9,0.94,0.98,-0.11630541030331187,7.080321715817694,0.7001012809055703,0.10277033065236818,624458098.0043032,5.2445809800430325,0.14740322326498667,-0.30791324069670134,1.155209236323952,1.544417720546537,0.47871674154532645
0.82,0.78,0.84,0.98,0.98,-0.11631599262354486,7.06230563002681,0.7013345248733989,0.0890676198987191,629847327.7097242,5.298473277097242,0.1481436147398385,-0.31262952648714804,1.1571250222877107,1.543782189371709,0.4738631581106546
0.8,0.78,0.82,0.98,1.0,-0.11664939802600616,7.074316353887401,0.6979624664879358,0.10247244563598451,628465166.261796,5.28465166261796,0.14795428883475714,-0.311938495779187,1.1583895448026598,1.545210460666488,0.47430596363294025
0.82,0.78,0.86,0.94,0.98,-0.11692985519179128,7.104343163538873,0.6994578492701817,0.10604706583258862,624969182.3510871,5.2496918235108705,0.14747369098438678,-0.3075393904308761,1.157584285654088,1.548293624566194,0.4795278119585583
0.8,0.78,0.9,0.96,1.0,-0.11701457158261441,7.074316353887401,0.6985463211200477,0.10277033065236818,625636920.6005008,5.256369206005008,0.1475656776953802,-0.30983394970448297,1.1550938833339692,1.5422225471358086,0.47627342915818976
0.76,0.84,0.9,0.98,1.0,-0.11719063785001388,6.978230563002682,0.6931128984212094,0.09830205540661305,624075304.3241735,5.240753043241734,0.14735040916632158,-0.31640898795536787,1.1481308126775316,1.523249648778204,0.46569602879645944
0.8,0.82,0.88,0.92,0.98,-0.11734854143803325,7.065308310991957,0.6987548406315163,0.1063449508489723,626153844.2946513,5.261538442946513,0.14763682606116468,-0.31012260484306897,1.1531199510314236,1.5374182470979474,0.4760595446948254
0.8,0.82,0.9,0.92,0.98,-0.1175502151018365,7.077319034852548,0.6988799523383974,0.1063449508489723,627136501.2004061,5.271365012004061,0.14777192736423994,-0.30956932708860785,1.1537122227695586,1.5384534267363037,0.477346799032009
0.76,0.84,0.84,0.98,1.0,-0.1176300225160033,6.978230563002682,0.6920405123622281,0.09442955019362526,622434088.1267431,5.22434088126743,0.1471236301660015,-0.3169559521933717,1.1486354727172396,1.5238240644512242,0.4641768963412393
0.8,0.8,0.82,0.96,0.98,-0.11771961652900753,7.053297587131367,0.6973071194518916,0.10604706583258862,624557501.0588555,5.2455750105885555,0.1474169330209374,-0.31252901482836637,1.154375978177522,1.538255918669225,0.47169039041669564
0.8,0.78,0.86,0.96,1.0,-0.11780524764931422,7.110348525469169,0.6979386356866248,0.10604706583258862,626956933.0822759,5.269569330822758,0.14774725393775334,-0.30909051894183326,1.1584857699431652,1.547840731484486,0.4780064249255003
0.8,0.78,0.88,0.96,1.0,-0.11811088815465376,7.110348525469169,0.6974918081620495,0.1063449508489723,626400771.8112319,5.264007718112318,0.14767079350924806,-0.3089061493987072,1.1577317107713971,1.546557242672324,0.47804420144012216
0.8,0.8,0.84,0.92,1.0,-0.11814067749847568,7.1283646112600545,0.6970151921358356,0.10604706583258862,627692765.2333987,5.2769276523339865,0.1478483189657973,-0.3068315897486903,1.1581416450676787,1.544892193290866,0.48185494553182134
0.8,0.8,0.84,0.98,0.98,-0.11827359557502248,7.047292225201072,0.699159964253798,0.09264224009532321,627915356.5282671,5.279153565282671,0.1478788698329283,-0.31475928965788436,1.153973604176322,1.5362942440890655,0.4698157439409004
0.8,0.82,0.82,0.92,0.98,-0.11847881858859288,7.089329758713138,0.6972177539469765,0.10604706583258862,625368941.7385199,5.253689417385199,0.14752877220651772,-0.3099375020398296,1.155171176946086,1.5404986522736137,0.47599522883022727
0.8,0.8,0.86,0.94,1.0,-0.11867085948778738,7.122359249329758,0.6988680369377421,0.10604706583258862,631076691.3834804,5.310766913834804,0.1483116880648232,-0.30907936814281456,1.1578016236047874,1.5430990095881503,0.479849848781539
0.82,0.8,0.86,0.92,0.98,-0.11881439694512597,7.134369973190348,0.7008042895442359,0.10604706583258862,630320854.6424675,5.303208546424675,0.14820838920806678,-0.30752971534699114,1.1574632449209858,1.5441631291756333,0.4819319298651861
0.8,0.8,0.9,0.96,0.98,-0.11893912770254211,7.047292225201073,0.6991182603515044,0.1063449508489723,624172404.0784584,5.241724040784584,0.1473638088689495,-0.3128459821234181,1.150661348722931,1.5331355087722738,0.4710426768748282
0.8,0.82,0.84,0.94,0.98,-0.1189780555221367,7.0833243967828405,0.6990705987488829,0.10604706583258862,628744518.7293174,5.287445187293175,0.14799258504821444,-0.31217322823521243,1.1548802636504996,1.5388140668631431,0.47407199484994533
0.82,0.78,0.82,0.92,1.0,-0.11909388426566725,7.173404825737266,0.6985165326184093,0.10247244563598451,627786853.4663652,5.277868534663652,0.1478612338877865,-0.30480851979142065,1.1608536207974667,1.5523060441467724,0.48509547564145317
0.82,0.78,0.82,0.98,0.98,-0.11926282782131042,7.092332439678283,0.7006613047363718,0.0890676198987191,628009433.2245052,5.280094332245052,0.14789177893766237,-0.312759430084802,1.156650663346578,1.543574469482277,0.47286113450700046
0.82,0.78,0.9,0.96,0.98,-0.11947538773364436,7.092332439678283,0.7015132558832292,0.10277033065236818,625551832.4025096,5.255518324025096,0.14755396111102304,-0.3106573969649269,1.1535581344563246,1.5409596256116325,0.47497327458673655
0.8,0.82,0.86,0.96,0.98,-0.11951203794488985,7.077319034852547,0.7009234435507894,0.10604706583258862,632127417.9949096,5.321274179949096,0.1484550990437341,-0.3144051170170117,1.1545123991695183,1.5369682650428689,0.472177744599817
0.82,0.78,0.84,0.94,1.0,-0.1196199345458625,7.16739946380697,0.7003693774203157,0.10247244563598451,631175449.1593915,5.311754491593915,0.1483251766598852,-0.307060917160474,1.1605292537788767,1.550535297524095,0.48304804802744905
0.8,0.8,0.88,0.96,0.98,-0.12005002383683905,7.083324396782842,0.698063747393506,0.10991957104557641,624934303.2986162,5.249343032986162,0.14746888359587174,-0.31192223554095033,1.1532753616758709,1.5374088013675746,0.47277451490473005
0.8,0.84,0.86,0.92,0.98,-0.12034942251863712,7.113351206434317,0.7008340780458743,0.10604706583258862,632932772.4833691,5.329327724833691,0.14856487062564172,-0.3118239080749463,1.1551663503820726,1.538870994322237,0.47643835760641684
0.82,0.78,0.86,0.96,0.98,-0.12042345927231213,7.128364611260053,0.700637473935061,0.10604706583258862,626502328.5918514,5.265023285918513,0.14768476010649323,-0.30991485320045087,1.1567422922787194,1.5461886034064152,0.4765333399847464
0.8,0.82,0.88,0.94,0.98,-0.12046252387322809,7.077319034852547,0.7001668156091748,0.1063449508489723,627258605.787621,5.27258605787621,0.14778870132400335,-0.3128563546415347,1.151559662470446,1.5342158436108067,0.4723851669669201
0.82,0.78,0.88,0.96,0.98,-0.12057692739987846,7.128364611260054,0.7004587429252307,0.1063449508489723,626315567.3002046,5.263155673002046,0.14765907414224988,-0.30973070363133703,1.1561862265618386,1.5452731065434355,0.47673373162902166
0.8,0.82,0.9,0.94,0.98,-0.12066561669657672,7.089329758713137,0.700291927316056,0.1063449508489723,628243006.7242428,5.282430067242428,0.14792382191458398,-0.3123052657983185,1.1521519997934409,1.535249550421459,0.47365138572498705
0.8,0.84,0.88,0.92,0.98,-0.1209859428950677,7.0953351206434325,0.7011617515638964,0.10425975573428657,630102451.9287559,5.301024519287559,0.14817851916345015,-0.3123216485440624,1.1518823094050714,1.5343120361909126,0.4744420370928757
0.8,0.8,0.82,0.92,1.0,-0.12108597691648915,7.15839142091153,0.6963419719988084,0.10604706583258862,625861086.2840142,5.2586108628401425,0.14759653809579687,-0.30696259359520306,1.1576707526962098,1.5446970521496661,0.4808290689986644
0.8,0.8,0.82,0.98,0.98,-0.12122270186456618,7.077319034852548,0.6984867441167708,0.09264224009532321,626083099.5349104,5.260830995349105,0.14762709210035796,-0.3148887907594903,1.1534941827306104,1.5360732996621382,0.4688229509354445
0.8,0.78,0.86,0.98,1.0,-0.1213256495782239,7.134369973190349,0.6991182603515044,0.10604706583258862,628488359.1360807,5.284883591360807,0.14795746892720385,-0.3114621284676481,1.1575881156488328,1.5455948684001977,0.4750416034692075
0.8,0.78,0.9,0.98,1.0,-0.12149817579030586,7.134369973190349,0.6990288948465894,0.1063449508489723,628479867.6016724,5.284798676016724,0.14795630462251386,-0.31109539024632615,1.1566383434029144,1.544058743527211,0.47559786888954436
0.8,0.8,0.84,0.94,1.0,-0.12159913635150427,7.152386058981234,0.6981948168007149,0.10604706583258862,629239324.0858457,5.292393240858457,0.14806037892238444,-0.3092079859930109,1.1573630677893558,1.542972804163623,0.4788374997718561
0.8,0.78,0.88,0.98,1.0,-0.12163046929017307,7.134369973190349,0.6986714328269287,0.1063449508489723,627930819.4822391,5.279308194822391,0.14788099176596137,-0.3112783932901625,1.1568363578439842,1.5443178578240657,0.4750763141729276
0.82,0.8,0.84,0.92,0.98,-0.12174277115955545,7.164396782841823,0.7001310694072088,0.10604706583258862,628485663.9665173,5.284856639665174,0.14795709938443014,-0.307658623178945,1.157024427228175,1.5440380936835463,0.48091322081478965
0.8,0.82,0.82,0.94,0.98,-0.12192696958045524,7.113351206434317,0.6983973786118559,0.10604706583258862,626909794.5385913,5.269097945385913,0.14774077581735767,-0.31230322105545527,1.154401640289155,1.538596409327096,0.47306837027826726
0.8,0.8,0.86,0.96,1.0,-0.12214803846654387,7.146380697050939,0.7000476616026216,0.10604706583258862,632624889.8912753,5.326248898912753,0.14852292081562468,-0.31144952427910244,1.1569781286935088,1.5410780263130357,0.476876377189542
0.82,0.8,0.86,0.94,0.98,-0.1222655157312254,7.158391420911529,0.7019839142091154,0.10604706583258862,631873829.4365739,5.318738294365739,0.1484205075884879,-0.30990371770402936,1.1566957257897026,1.542274372516546,0.4789245791824786
0.8,0.82,0.84,0.96,0.98,-0.1224444629358763,7.107345844504022,0.7002502234137622,0.10604706583258862,630287015.5487728,5.302870155487728,0.1482037618005836,-0.31453274196437675,1.154065741967399,1.5368152397046304,0.47118707221065337
0.8,0.84,0.9,0.92,0.98,-0.12250765479798165,7.1313672922252005,0.7014655942806076,0.1063449508489723,632314083.3137658,5.323140833137658,0.14848055344735256,-0.3117701344101672,1.1534213653331076,1.5368374841129944,0.4762500863922084
0.82,0.78,0.82,0.94,1.0,-0.12256434395584492,7.197426273458445,0.6996961572832887,0.10247244563598451,629333631.3293042,5.293336313293042,0.1480732944759111,-0.3071918761596476,1.1600606418976527,1.5503444032352174,0.48202216909849993
0.8,0.8,0.88,0.92,1.0,-0.12275714056148501,7.164396782841824,0.6975633005659816,0.1063449508489723,625368977.4923568,5.253689774923568,0.14752877713143686,-0.30709419141162286,1.1549705934265329,1.5412105828533351,0.4804023692317002
0.8,0.82,0.86,0.92,1.0,-0.12290738816932312,7.182412868632709,0.6999582960977062,0.10604706583258862,633446811.8548815,5.334468118548815,0.14863486779291057,-0.30885393219190094,1.1577694688070146,1.5433030530389684,0.48124648029593137
0.8,0.8,0.9,0.92,1.0,-0.12295708511053965,7.176407506702414,0.6976884122728628,0.1063449508489723,626350403.196432,5.26350403196432,0.14766386578802648,-0.30653848488678037,1.1555627891913156,1.5422488353545825,0.4817139545873529
0.8,0.82,0.86,0.98,0.98,-0.12299838798809781,7.101340482573726,0.7021030682156688,0.09264224009532321,633671503.9052396,5.336715039052396,0.14866544779530222,-0.3167584305146647,1.1536539568846524,1.53485337571543,0.4693338313166683
0.82,0.78,0.84,0.96,1.0,-0.1231107258882691,7.19142091152815,0.7015490020851951,0.10247244563598451,632723877.029064,5.3272387702906405,0.14853641013178787,-0.30943802181339397,1.1596909716939974,1.5484568402719565,0.480019905961532
0.82,0.78,0.88,0.92,1.0,-0.1232677375578124,7.209436997319035,0.6999582960977063,0.10277033065236818,626751197.5856316,5.2675119758563165,0.14771897696597036,-0.3048872324407036,1.1578899179800635,1.5491241214135516,0.48450365003296647
0.8,0.84,0.84,0.92,0.98,-0.12328176326099327,7.143378016085791,0.7001608579088472,0.10604706583258862,631089977.1609433,5.310899771609432,0.1483135027846758,-0.3119520165150895,1.1547199908401184,1.5387213660481551,0.4754369099502253
0.8,0.8,0.9,0.98,0.98,-0.12341700993471577,7.107345844504022,0.6996008340780459,0.09651474530831099,627008570.2465352,5.270085702465352,0.14775434977417645,-0.31410189321263504,1.1522088877582743,1.5349891690718893,0.4704026080930126
0.82,0.78,0.9,0.92,1.0,-0.12346620311249346,7.221447721179623,0.7000834078045876,0.10277033065236818,627734793.0116061,5.277347930116061,0.14785408808567357,-0.30432975594729683,1.1584814817699536,1.550167831963904,0.4858351350673663
0.8,0.8,0.88,0.98,0.98,-0.12355157199546296,7.107345844504022,0.6992433720583855,0.09651474530831099,626460766.7876041,5.2646076678760405,0.1476790445721099,-0.31428409874538643,1.1524005188876512,1.5352366714643488,0.4698902844962269
0.82,0.78,0.86,0.92,1.0,-0.12376759536024351,7.233458445040214,0.699672326481978,0.10604706583258862,627810116.2464004,5.2781011624640035,0.14786442675269296,-0.30432720708874306,1.1600458718259035,1.552701817612427,0.48587317633278543
0.8,0.84,0.86,0.94,0.98,-0.12378114222680892,7.137372654155497,0.7020137027107536,0.10604706583258862,634492258.1385548,5.344922581385548,0.1487770651448106,-0.3141831373440751,1.15441934758042,1.5370353092871714,0.47353612419331914
0.8,0.82,0.9,0.96,0.98,-0.12380197921431407,7.101340482573726,0.7017039022937146,0.1063449508489723,629343526.2322025,5.293435262322025,0.1480746494976175,-0.3150319539034503,1.1505400944693014,1.53192363769426,0.4700305720193667
0.82,0.78,0.86,0.98,0.98,-0.12393829901104819,7.152386058981233,0.7018170985999405,0.09264224009532321,628032609.2804282,5.280326092804282,0.14789495885694337,-0.3122836311327277,1.1558527937365677,1.543961194389188,0.47359177399242103
0.82,0.78,0.9,0.98,0.98,-0.12395755504552486,7.152386058981232,0.7019958296097707,0.09294012511170688,628394348.4507424,5.283943484507423,0.14794457797425942,-0.3119173304711065,1.155103597557372,1.542798771997573,0.4743070151017589
0.8,0.84,0.88,0.94,0.98,-0.12408144109917574,7.107345844504022,0.7025737265415549,0.10425975573428657,631214259.690117,5.31214259690117,0.14833047696926926,-0.31504665754043737,1.1503473671846796,1.531177591291885,0.4708206655080304
0.82,0.78,0.88,0.98,0.98,-0.12409090704223458,7.152386058981233,0.7016383675901102,0.09294012511170688,627845371.9278924,5.278453719278924,0.1478692654596656,-0.31210011517185055,1.1552991002755961,1.5430522661291008,0.4737879233983778
0.8,0.84,0.88,0.96,0.98,-0.1243502323819739,7.1313672922252005,0.7029133154602323,0.1063449508489723,637464732.8394896,5.374647328394896,0.14918018823238954,-0.3164104204684022,1.1542334613687295,1.5351279323279463,0.47147684962950576
0.8,0.8,0.82,0.94,1.0,-0.12454586167532644,7.182412868632709,0.6975215966636878,0.10604706583258862,627403156.015559,5.274031560155589,0.14780855482111477,-0.3093385392162765,1.1568893347628868,1.542768363868853,0.47782133838090324
0.82,0.8,0.82,0.92,0.98,-0.12468984648583825,7.1944235924932975,0.6994578492701817,0.10604706583258862,626651671.2483646,5.266516712483646,0.14770529465341298,-0.3077894707220845,1.156550417058913,1.5438323603271111,0.47989066782203876
0.8,0.82,0.88,0.96,0.98,-0.12492617201071321,7.137372654155497,0.7006493893357164,0.10991957104557641,630111559.9745152,5.301115599745152,0.14817976502490104,-0.31411115052922867,1.1531292053698567,1.5361433476442805,0.47174309086207566
0.8,0.8,0.84,0.96,1.0,-0.12507805868788813,7.176407506702414,0.6993744414655944,0.10604706583258862,630783039.0844641,5.307830390844641,0.14827156872980707,-0.31157769941635016,1.1565364957283417,1.5409399821728047,0.47587349482183916
0.82,0.8,0.84,0.94,0.98,-0.12519556519443187,7.188418230563003,0.7013106940720882,0.10604706583258862,630034141.287271,5.300341412872711,0.14816917463078894,-0.31003218209800665,1.1562539477826557,1.5421378854372279,0.47791546551109343
0.8,0.82,0.82,0.96,0.98,-0.12539479577662738,7.137372654155497,0.6995770032767352,0.10604706583258862,628447814.1596063,5.284478141596064,0.1479519095291646,-0.31466228736925217,1.153584261643944,1.5365884117846362,0.4701926969581357
0.8,0.84,0.9,0.94,0.98,-0.12560526698081997,7.143378016085791,0.7028775692582664,0.1063449508489723,633429809.2804588,5.334298092804588,0.14863255337854708,-0.31449732531899677,1.151884990737092,1.5336980242105718,0.472603553075652
0.8,0.8,0.86,0.98,1.0,-0.12564684471595222,7.170402144772119,0.7012272862675007,0.10604706583258862,634170195.1842476,5.341701951842476,0.14873328256274254,-0.3138130105818704,1.1561074777814269,1.5389299643801746,0.47395511832655407
0.82,0.8,0.86,0.96,0.98,-0.12573698270915157,7.182412868632709,0.7031635388739946,0.10604706583258862,633423948.2554493,5.3342394825544925,0.14863175555425512,-0.31227104397377414,1.155880454139274,1.540272774103795,0.4759703418634545
0.8,0.82,0.84,0.92,1.0,-0.12583708303333052,7.212439678284183,0.6992850759606791,0.10604706583258862,631602519.897439,5.31602519897439,0.14838348463279516,-0.3089825935123066,1.1573284233690877,1.5431701147188244,0.4802325041876028
0.8,0.8,0.88,0.94,1.0,-0.1258865331128023,7.176407506702414,0.6989752755436401,0.1063449508489723,626472318.2727396,5.264723182727397,0.14768063315504842,-0.3098399707409031,1.1533938973974849,1.5379675241699846,0.4766351894557308
0.8,0.82,0.84,0.98,0.98,-0.12593249615521673,7.1313672922252005,0.7014298480786417,0.09264224009532321,631826629.9925565,5.318266299925565,0.14841406779921273,-0.3168856159015825,1.1532042087059067,1.5346891644829554,0.46835217615338776
0.82,0.78,0.82,0.96,1.0,-0.12605662963857156,7.221447721179625,0.700875781948168,0.10247244563598451,630877564.7857838,5.308775647857837,0.14828448489576074,-0.3095685300616089,1.159219397708092,1.5482562630125183,0.4790037439084969
0.8,0.8,0.9,0.94,1.0,-0.12608796909042264,7.188418230563003,0.6991003872505214,0.1063449508489723,627455485.7661481,5.274554857661481,0.14781574109675577,-0.30928646275938,1.153986171201464,1.5390036078409703,0.4779250271026382
0.82,0.8,0.88,0.92,0.98,-0.1262040154517896,7.200428954423592,0.7009472743521002,0.1063449508489723,626528068.943612,5.2652806894361195,0.14768829971598096,-0.30792091152645384,1.1540587439880856,1.540733721901734,0.4796306265262952
0.8,0.82,0.86,0.94,1.0,-0.12635166280741406,7.206434316353887,0.7011379207625857,0.10604706583258862,635007568.4666687,5.350075684666687,0.1488470758431979,-0.31122337096667374,1.1570102548500623,1.541433427722283,0.4782644548218606
0.82,0.8,0.9,0.92,0.98,-0.12640431880576597,7.212439678284182,0.7010723860589813,0.1063449508489723,627511313.6732367,5.275113136732367,0.14782340715178832,-0.30736586802645016,1.1546508359602456,1.5417723798545246,0.48093631248303564
0.82,0.78,0.88,0.94,1.0,-0.12641073437164085,7.221447721179623,0.7013702710753649,0.10277033065236818,627856906.1612929,5.278569061612929,0.14787084843437182,-0.3076417843513167,1.156298103747496,1.5458352503196162,0.4806591820619146
0.82,0.78,0.9,0.94,1.0,-0.12661062457836014,7.233458445040214,0.7014953827822461,0.10277033065236818,628842247.116107,5.28842247116107,0.14800597884125355,-0.30708651342546245,1.1568897580226547,1.5468774708084108,0.48196834563097246
0.82,0.78,0.84,0.98,1.0,-0.12662290211679916,7.21544235924933,0.7027286267500744,0.10247244563598451,634269411.1042467,5.3426941110424675,0.14874677258045654,-0.311808437006878,1.1588052704940652,1.5462542684916423,0.47704537442383393
0.82,0.82,0.86,0.92,0.98,-0.126624324747161,7.212439678284182,0.7024188263330354,0.10604706583258862,632755094.8699548,5.327550948699548,0.14854066388898346,-0.30967855272395806,1.1558512011877144,1.5411231779734123,0.4796608049941061
0.8,0.84,0.84,0.94,0.98,-0.12671502601177603,7.167399463806971,0.7013404825737266,0.10604706583258862,632644946.4859087,5.326449464859087,0.14852565415413999,-0.3143108051056632,1.1539701314475084,1.536875308939205,0.4725439015824145
0.8,0.84,0.86,0.96,0.98,-0.1272324307110343,7.161394101876676,0.703193327375633,0.10604706583258862,636048876.4326444,5.360488764326444,0.14898838899337963,-0.31653573222622655,1.153624985289954,1.5350938476095362,0.47068426665618385
0.82,0.78,0.86,0.94,1.0,-0.12723809892905824,7.257479892761394,0.7008519511468574,0.10604706583258862,629356919.6459777,5.293569196459777,0.1480764835788615,-0.30671221657948544,1.1592570286947526,1.5507393661333644,0.48278638924213507
0.8,0.82,0.88,0.92,1.0,-0.12765146625493495,7.218445040214477,0.7001489425081918,0.1063449508489723,630549844.9131167,5.305498449131167,0.14823969699101336,-0.30929851475157233,1.1548090210771482,1.5398938445556225,0.47927710584087047
0.8,0.84,0.88,0.98,0.98,-0.12782206771385068,7.15538873994638,0.7040929401251117,0.09294012511170688,639021876.8174485,5.390218768174485,0.14939067258582872,-0.3187568267136177,1.1533932555737443,1.5330693925501695,0.4686665823789447
0.8,0.82,0.9,0.92,1.0,-0.12785308789483296,7.230455764075066,0.7002740542150729,0.1063449508489723,631539400.6990812,5.315394006990812,0.1483748692648399,-0.3087445760815364,1.1554002491743898,1.540927265422049,0.4805748206104698
0.8,0.8,0.82,0.96,1.0,-0.12802624406979446,7.206434316353887,0.6987012213285672,0.10604706583258862,628942390.2798291,5.289423902798291,0.14801970158530553,-0.3117078032901801,1.156059850390943,1.5407260855399156,0.47486684652391786
0.82,0.8,0.82,0.94,0.98,-0.12814404199789664,7.218445040214477,0.700637473935061,0.10604706583258862,628195653.880116,5.28195653880116,0.1479173266654603,-0.31016257955592375,1.1557771377037178,1.5419229986178793,0.476902555031756
0.8,0.82,0.9,0.98,0.98,-0.1282768156791999,7.161394101876676,0.7021864760202561,0.09651474530831099,632203095.8309402,5.322030958309402,0.14846541960349757,-0.3162838475095944,1.1520856939810322,1.533785519968858,0.46940563285955955
0.8,0.82,0.88,0.98,0.98,-0.1284133846763873,7.161394101876676,0.7018290140005957,0.09651474530831099,631650709.9209863,5.316507099209863,0.14839006172754532,-0.3164654745598785,1.1522720390706902,1.5340233819619227,0.46889810629079665
0.8,0.8,0.84,0.98,1.0,-0.12857858435564923,7.200428954423592,0.7005540661304737,0.10604706583258862,632323869.3796482,5.323238693796482,0.14848188772133453,-0.3139407442585752,1.155662696218299,1.5387805046107355,0.472961507662855
0.82,0.8,0.84,0.96,0.98,-0.1286687490426785,7.212439678284182,0.7024903187369675,0.10604706583258862,631579771.036388,5.3157977103638805,0.14838037965015927,-0.312399066183381,1.1554356415515061,1.5401246099700108,0.47497062479392527
0.8,0.84,0.9,0.96,0.98,-0.12872375612677156,7.15538873994638,0.7042895442359249,0.1063449508489723,634539500.1581722,5.345395001581722,0.14878348569330302,-0.3172152952966867,1.1502972596491259,1.5304367393337548,0.4690299865715746
0.8,0.82,0.82,0.92,1.0,-0.12878520180349867,7.2424664879356575,0.698611855823652,0.10604706583258862,629759431.8388376,5.297594318388376,0.1481315863740469,-0.30911319083457023,1.1568523415214134,1.5429588406548176,0.4792147044068503
0.8,0.82,0.82,0.98,0.98,-0.12888429824778125,7.161394101876676,0.7007566279416145,0.09264224009532321,629982959.903329,5.29982959903329,0.14816217267539566,-0.3170147151566748,1.152719803672379,1.5344528360024856,0.46736686214130807
0.82,0.8,0.86,0.92,1.0,-0.12911895411881547,7.287506702412869,0.7021983914209114,0.10604706583258862,634746115.4803239,5.347461154803239,0.1488115610870635,-0.30670252793043784,1.1591416173899372,1.5466266507180997,0.4851983519379891
0.82,0.8,0.86,0.98,0.98,-0.12922995156353567,7.206434316353887,0.704343163538874,0.09264224009532321,634971170.0797987,5.349711700797987,0.14884213243844768,-0.3146317083817384,1.1550181877177639,1.538144996743953,0.47306780745016186
0.8,0.8,0.9,0.96,1.0,-0.12924070774100582,7.200428954423593,0.7005123622281799,0.1063449508489723,628554589.6130701,5.285545896130701,0.14796654952579114,-0.3120251492153202,1.15235764099693,1.5356277350931264,0.4742135366264447
0.8,0.82,0.84,0.94,1.0,-0.12928293799695773,7.236461126005363,0.7004647006255585,0.10604706583258862,633158756.4982048,5.3315875649820486,0.14859564953061777,-0.311351589701513,1.156566295068715,1.541289877473972,0.47725996733491444
0.82,0.8,0.88,0.94,0.98,-0.12932613685226108,7.212439678284182,0.7023592493297586,0.1063449508489723,627633422.8226668,5.276334228226667,0.14784017247158898,-0.3106634128137771,1.1524929417722083,1.5375162544262193,0.4758853678086957
0.82,0.8,0.9,0.94,0.98,-0.12952793159369513,7.224450402144772,0.7024843610366398,0.1063449508489723,628618412.5198953,5.286184125198953,0.147975299194679,-0.31011056523236546,1.1530851034740055,1.5385527489572177,0.47716948657908925
0.82,0.82,0.84,0.92,0.98,-0.12955587028581395,7.242466487935657,0.7017456061960085,0.10604706583258862,630912816.8591456,5.309128168591457,0.14828930134575513,-0.3098070605359049,1.1554065210901647,1.5409796304855867,0.4786504900477219
0.82,0.78,0.82,0.98,1.0,-0.12957034196366396,7.2454691689008035,0.7020554066130474,0.10247244563598451,632418612.979809,5.324186129798091,0.14849480448059937,-0.31193849577918775,1.1583306654743437,1.5460437682254777,0.47603872715252993
0.82,0.78,0.9,0.96,1.0,-0.12977884831261993,7.245469168900804,0.7029073577599046,0.10277033065236818,629943708.9969697,5.299437089969697,0.14815680253258634,-0.3098339497044812,1.1552459167411213,1.5434373254449059,0.4781813054182665
0.8,0.82,0.86,0.96,1.0,-0.12981540409420778,7.230455764075066,0.702317545427465,0.10604706583258862,636565455.3294606,5.365654553294606,0.14905841315909463,-0.31358614655779105,1.1562034481697945,1.539459458172006,0.4753348156329493
